"","G","R","total_cost","gamma2","bias","mse","coverage"
"385",189,1,9450,0.3,-0.00399853351721491,0.0285719952960776,0.94
"386",190,1,9500,0.3,0.0187562617101891,0.0277789233536843,0.95
"387",191,1,9550,0.3,0.00759252903000651,0.0288130501217995,0.95
"388",192,1,9600,0.3,0.0193876141766547,0.0279669381216447,0.96
"389",193,1,9650,0.3,-0.00365602593682202,0.0258533171903865,0.96
"390",194,1,9700,0.3,0.00687392709151824,0.0212360875114035,0.97
"391",195,1,9750,0.3,-0.00817604386001669,0.0254638253112441,0.96
"392",196,1,9800,0.3,0.00306433030989484,0.0287115383372182,0.95
"393",197,1,9850,0.3,-0.0267583126685929,0.0250287557620966,0.96
"394",198,1,9900,0.3,-0.0211772282793763,0.0258275714033413,0.96
"395",199,1,9950,0.3,0.00430865057964058,0.0203961394738816,0.97
"396",200,1,10000,0.3,0.0158726171012972,0.0232978278577796,0.95
"397",3,329,9990,0.5,-0.0962150173231249,0.863953753957775,0.47
"398",4,246,10000,0.5,-0.0254807886260352,0.429945875027332,0.71
"399",5,196,10000,0.5,0.00389940806901268,0.465892084409304,0.71
"400",6,162,9960,0.5,-0.00739780695249986,0.417659034756637,0.75
"401",7,138,9940,0.5,0.0547352500151194,0.3680974198996,0.82
"402",8,121,10000,0.5,0.0719863389295905,0.342718378481847,0.83
"403",9,107,9990,0.5,0.00528857523899628,0.214001333524601,0.88
"404",10,96,10000,0.5,0.0250474234586039,0.290175611185744,0.82
"405",11,86,9900,0.5,0.0297252666642154,0.278540146786084,0.85
"406",12,79,9960,0.5,0.0382512141375164,0.217781724347369,0.84
"407",13,72,9880,0.5,0.00585783813027763,0.17154684329815,0.9
"408",14,67,9940,0.5,-0.0320154382774682,0.169827548372476,0.9
"409",15,62,9900,0.5,0.0153214414886893,0.111852345433005,0.94
"410",16,58,9920,0.5,-0.0178432807604255,0.116188844358359,0.91
"411",17,54,9860,0.5,0.0272031388892373,0.135216587757349,0.9
"412",18,51,9900,0.5,-0.0159599123242575,0.116084499202473,0.92
"413",19,48,9880,0.5,0.002590206194931,0.121375574915882,0.94
"414",20,46,10000,0.5,-0.0240468589134216,0.143990619142913,0.89
"415",21,43,9870,0.5,-0.0111710168850671,0.082542950201418,0.93
"416",22,41,9900,0.5,0.0278439896921021,0.071878187831153,0.95
"417",23,39,9890,0.5,0.0728102695915939,0.0959369314072545,0.93
"418",24,37,9840,0.5,-0.0409722010954035,0.088932871441593,0.92
"419",25,36,10000,0.5,0.00641036808818718,0.0796067373689942,0.97
"420",26,34,9880,0.5,-0.0819652640151595,0.096547811396445,0.92
"421",27,33,9990,0.5,-0.0157687554537014,0.0512305449468569,0.97
"422",28,31,9800,0.5,0.00377706677169498,0.0601736266007013,0.95
"423",29,30,9860,0.5,0.0391920115667002,0.0897706445157907,0.91
"424",30,29,9900,0.5,0.00225758175983226,0.0645526595358143,0.95
"425",31,28,9920,0.5,-0.00202110799000743,0.0579983739087206,0.95
"426",32,27,9920,0.5,0.00682943360390664,0.0737832302387426,0.94
"427",33,26,9900,0.5,-0.00479431884589709,0.0778847055368466,0.9
"428",34,25,9860,0.5,-0.0215332991879118,0.0732972714124602,0.9
"429",35,24,9800,0.5,0.0373814576882496,0.0639995469800304,0.91
"430",36,23,9720,0.5,-0.0275994824903137,0.0563890736956726,0.94
"431",37,23,9990,0.5,0.00766488104290453,0.0534503420229021,0.94
"432",38,22,9880,0.5,-0.00936575837160131,0.046492683328537,0.98
"433",39,21,9750,0.5,-0.0277365080514559,0.0666581831290639,0.9
"434",40,21,10000,0.5,-0.00486167814420546,0.0541639040271251,0.95
"435",41,20,9840,0.5,-0.0386226586674776,0.0705442210700358,0.9
"436",42,19,9660,0.5,-0.0216120643719657,0.046676867420135,0.95
"437",43,19,9890,0.5,-0.00580254296606897,0.0522228768334193,0.95
"438",44,18,9680,0.5,-0.00936984861599705,0.0536223175118857,0.95
"439",45,18,9900,0.5,0.0454327833118118,0.0530190691492423,0.93
"440",46,17,9660,0.5,-0.0132167974212841,0.0574737838453133,0.93
"441",47,17,9870,0.5,0.0328206963237397,0.0524837130903581,0.9
"442",48,16,9600,0.5,0.00660179647258508,0.0493470925127749,0.92
"443",49,16,9800,0.5,-0.0247242651293952,0.0517965225415178,0.94
"444",50,16,10000,0.5,-0.0291587204031322,0.0571768947851775,0.91
"445",51,15,9690,0.5,-0.0465931876194872,0.0553260979748073,0.89
"446",52,15,9880,0.5,0.0379638578873144,0.0424446976851293,0.94
"447",53,14,9540,0.5,0.012470671084633,0.0461755367036929,0.89
"448",54,14,9720,0.5,-0.0180496683723741,0.0373309982732327,0.94
"449",55,14,9900,0.5,0.00494343234816841,0.0545351073415744,0.9
"450",56,13,9520,0.5,-0.0130865085990757,0.041349440652744,0.96
"451",57,13,9690,0.5,-0.00461090554730953,0.051530862736153,0.93
"452",58,13,9860,0.5,-0.030066992270654,0.0386845138105109,0.94
"453",59,12,9440,0.5,-0.0254590259170009,0.0464074366758295,0.95
"454",60,12,9600,0.5,-0.00717305402357921,0.0366960255287869,0.95
"455",61,12,9760,0.5,-0.0197324907475168,0.0430683731045682,0.96
"456",62,12,9920,0.5,0.017405277768331,0.0385040190754126,0.92
"457",63,11,9450,0.5,0.000371229772558546,0.0296231665034147,0.97
"458",64,11,9600,0.5,-0.0214499913936909,0.0288442799768546,0.98
"459",65,11,9750,0.5,0.0192904128612195,0.0352806592838253,0.94
"460",66,11,9900,0.5,0.0034090628022978,0.0394656065235128,0.93
"461",67,10,9380,0.5,0.0115623954386662,0.031776758256951,0.96
"462",68,10,9520,0.5,0.0267470436209571,0.0398906717795828,0.93
"463",69,10,9660,0.5,-0.0280964506753384,0.0335937309730334,0.93
"464",70,10,9800,0.5,-0.0383196383779485,0.0343518419696514,0.97
"465",71,10,9940,0.5,-0.0169913857121242,0.0423010508472169,0.91
"466",72,9,9360,0.5,-0.0196667843167018,0.0338407982835114,0.94
"467",73,9,9490,0.5,0.0575609619644261,0.0335365550937841,0.95
"468",74,9,9620,0.5,0.0131814038171434,0.0312177616635393,0.97
"469",75,9,9750,0.5,-0.0145857251828128,0.0292982613497449,0.95
"470",76,9,9880,0.5,-0.0166654718506519,0.0305465950795822,0.93
"471",77,8,9240,0.5,0.00202360571136906,0.0336519386920469,0.93
"472",78,8,9360,0.5,0.000204679931805951,0.0373495295835083,0.93
"473",79,8,9480,0.5,0.00903729300179534,0.0326648893838138,0.93
"474",80,8,9600,0.5,-0.00072868103182705,0.0317018649684622,0.94
"475",81,8,9720,0.5,-0.0190875868709654,0.0282660501179561,0.94
"476",82,8,9840,0.5,-0.0047391130512433,0.0377235273827435,0.91
"477",83,8,9960,0.5,0.014727977816761,0.0263703902310871,0.95
"478",84,7,9240,0.5,-0.0332036799190379,0.0287998245834329,0.96
"479",85,7,9350,0.5,0.00798600735901245,0.0253146339928479,0.99
"480",86,7,9460,0.5,0.00907027360807777,0.0338847910932863,0.95
"481",87,7,9570,0.5,0.0350390286435678,0.0258196203639536,0.94
"482",88,7,9680,0.5,0.0050290057318898,0.0235282533109759,0.98
"483",89,7,9790,0.5,0.0070155000047144,0.025942235005268,0.97
"484",90,7,9900,0.5,0.0143437400975193,0.0288005430921072,0.93
"485",91,6,9100,0.5,-7.5074418326937e-05,0.0247427113579299,0.98
"486",92,6,9200,0.5,0.0136325596187125,0.03106474642224,0.92
"487",93,6,9300,0.5,0.0113473743647268,0.038362111779404,0.91
"488",94,6,9400,0.5,-0.00175156604103521,0.0311091623190526,0.94
"489",95,6,9500,0.5,-0.02328841125894,0.0236016155528503,0.98
"490",96,6,9600,0.5,0.0068424028060905,0.0280909214220429,0.95
"491",97,6,9700,0.5,0.0287460055858558,0.0250077158021315,0.94
"492",98,6,9800,0.5,0.0104726786454472,0.0293711160825757,0.94
"493",99,6,9900,0.5,0.018845017525467,0.0223788185408522,0.98
"494",100,6,10000,0.5,0.000829085089358972,0.0184476151080331,0.98
"495",101,5,9090,0.5,-0.0060367258748541,0.0212754282499269,0.96
"496",102,5,9180,0.5,-0.00328968703181076,0.0246467113210644,0.96
"497",103,5,9270,0.5,-0.0091506023178014,0.0279339221556472,0.95
"498",104,5,9360,0.5,-0.0390416789313954,0.0280856507587468,0.94
"499",105,5,9450,0.5,-0.0043825111155964,0.0233405044980679,0.96
"500",106,5,9540,0.5,-0.0189604635400297,0.027189977236472,0.95
"501",107,5,9630,0.5,-0.0143608878158364,0.0285368946928136,0.94
"502",108,5,9720,0.5,-0.0364877991310514,0.0249499666218387,0.95
"503",109,5,9810,0.5,-0.00193547687725737,0.0234346730436506,0.93
"504",110,5,9900,0.5,0.017352663516489,0.0276970744157342,0.95
"505",111,5,9990,0.5,0.0164370414601004,0.0210589693751688,0.97
"506",112,4,8960,0.5,-0.032290667020849,0.0215405927937391,0.97
"507",113,4,9040,0.5,0.0331072137215981,0.0212264421698393,1
"508",114,4,9120,0.5,0.0137133392528164,0.0261948893544052,0.93
"509",115,4,9200,0.5,0.000289593171640568,0.0242773945314737,0.95
"510",116,4,9280,0.5,0.017878038993842,0.0321997628085518,0.91
"511",117,4,9360,0.5,0.0242332430048983,0.0276023038028767,0.96
"512",118,4,9440,0.5,-0.0255765847330611,0.0227748157975168,0.95
"513",119,4,9520,0.5,-0.00933100939773707,0.0247762648432853,0.94
"514",120,4,9600,0.5,-0.0205659503972016,0.0256498112900703,0.97
"515",121,4,9680,0.5,0.0222085900846549,0.0221648404019459,0.96
"516",122,4,9760,0.5,0.00278168211392582,0.0256971733715173,0.92
"517",123,4,9840,0.5,0.00752149018840642,0.0252728833192025,0.94
"518",124,4,9920,0.5,0.0285541739721706,0.0270536993710165,0.94
"519",125,4,10000,0.5,-0.00835688974817417,0.0197089560075857,0.92
"520",126,3,8820,0.5,0.00878737211205038,0.0222387295973124,0.97
"521",127,3,8890,0.5,-0.0075008643540207,0.031264921310714,0.9
"522",128,3,8960,0.5,-0.00473419799342534,0.0229455365061492,0.95
"523",129,3,9030,0.5,-0.01381920017332,0.0252078339091651,0.96
"524",130,3,9100,0.5,-0.000591397078517186,0.0359555224626727,0.93
"525",131,3,9170,0.5,-0.00710875370196923,0.0313089780630853,0.92
"526",132,3,9240,0.5,0.0233488159322364,0.0239816254476825,0.94
"527",133,3,9310,0.5,-0.0121653841264666,0.0205827278088019,0.96
"528",134,3,9380,0.5,-0.0176584551142236,0.0282140014791667,0.95
"529",135,3,9450,0.5,-0.0131085936523476,0.0248526533389581,0.92
"530",136,3,9520,0.5,0.0321809103192187,0.0275930835069227,0.92
"531",137,3,9590,0.5,-0.00280635833326759,0.0284426996385202,0.92
"532",138,3,9660,0.5,-0.00957972341918001,0.0368024762651899,0.89
"533",139,3,9730,0.5,0.000836339494812655,0.0276888988469439,0.93
"534",140,3,9800,0.5,-0.00339325418781106,0.0239924266504921,0.92
"535",141,3,9870,0.5,0.00493353240624184,0.0256578449939349,0.93
"536",142,3,9940,0.5,0.00167776261456665,0.0288441068521527,0.92
"537",143,2,8580,0.5,-0.0136847745479795,0.0306415100968885,0.93
"538",144,2,8640,0.5,-0.0149417201402979,0.0336780216105332,0.94
"539",145,2,8700,0.5,0.0018917697996288,0.0310093770936489,0.91
"540",146,2,8760,0.5,-0.0289242536081774,0.0262002463239766,0.95
"541",147,2,8820,0.5,-0.00251167804509556,0.0223410359733301,0.98
"542",148,2,8880,0.5,-0.0133098369438261,0.0267612340820153,0.95
"543",149,2,8940,0.5,-0.021005388265943,0.029257388542267,0.92
"544",150,2,9000,0.5,0.00817485646413396,0.0274341361769814,0.96
"545",151,2,9060,0.5,0.00247098499800591,0.0247064991117004,0.95
"546",152,2,9120,0.5,0.0154684720287805,0.0380425986664006,0.89
"547",153,2,9180,0.5,-0.0327877601454926,0.0300460173449583,0.93
"548",154,2,9240,0.5,-0.0219816191158324,0.0207067827512437,0.96
"549",155,2,9300,0.5,0.01802023735097,0.030429415361291,0.92
"550",156,2,9360,0.5,0.00218700121900894,0.0241783613949911,0.94
"551",157,2,9420,0.5,-0.00614236859116873,0.0237894094382257,0.96
"552",158,2,9480,0.5,-0.014144136314006,0.0165956267946668,0.97
"553",159,2,9540,0.5,0.031033181134522,0.0251542260290026,0.96
"554",160,2,9600,0.5,-0.00499453004287859,0.0198919111666247,0.96
"555",161,2,9660,0.5,0.00295654425518199,0.019616505059587,0.96
"556",162,2,9720,0.5,-0.00940326215428383,0.0272833293867912,0.96
"557",163,2,9780,0.5,0.0192451751483439,0.0266042879457247,0.95
"558",164,2,9840,0.5,0.00689944101203233,0.0235544708688746,0.95
"559",165,2,9900,0.5,-0.0142781625376234,0.0163660738641486,0.97
"560",166,2,9960,0.5,-0.00252464131051222,0.0233824040756765,0.97
"561",167,1,8350,0.5,-0.020518190885331,0.0291719414281914,0.97
"562",168,1,8400,0.5,-0.0399777307718157,0.0441251075604348,0.94
"563",169,1,8450,0.5,0.00136351997117568,0.032803404723127,0.95
"564",170,1,8500,0.5,0.038518281901432,0.039783265217323,0.95
"565",171,1,8550,0.5,0.00728832815420921,0.0430201412148734,0.94
"566",172,1,8600,0.5,-0.0113579758272307,0.0335918004368699,0.93
"567",173,1,8650,0.5,0.016777707104022,0.0338552362887452,0.94
"568",174,1,8700,0.5,0.00673020914728384,0.0366835182924277,0.94
"569",175,1,8750,0.5,-0.00458487980862277,0.0305436746604953,0.94
"570",176,1,8800,0.5,-0.00119491244218606,0.040092752600327,0.95
"571",177,1,8850,0.5,-0.0299760475562385,0.0331734942429374,0.94
"572",178,1,8900,0.5,0.0236381474888895,0.0389934873297334,0.93
"573",179,1,8950,0.5,-0.00962162891557494,0.0367483306202624,0.93
"574",180,1,9000,0.5,-0.00634457426124663,0.0325788983072053,0.95
"575",181,1,9050,0.5,0.020903086877041,0.0371277873073801,0.93
"576",182,1,9100,0.5,-0.00325400756254896,0.0348083044931815,0.95
"577",183,1,9150,0.5,0.0228614230155063,0.0325204765086677,0.94
"578",184,1,9200,0.5,-0.00853582755972732,0.0367241942952663,0.91
"579",185,1,9250,0.5,0.0300455728692918,0.0323764937439097,0.95
"580",186,1,9300,0.5,-0.00052505065287628,0.0317540530554826,0.94
"581",187,1,9350,0.5,0.0562694737818892,0.0349858219452522,0.95
"582",188,1,9400,0.5,0.0422378365292667,0.035115522789128,0.96
"583",189,1,9450,0.5,-0.0212209154610208,0.0331782445604985,0.96
"584",190,1,9500,0.5,-0.0289738334705782,0.0336367823026302,0.95
"585",191,1,9550,0.5,0.0136709434058208,0.0320272964884096,0.96
"586",192,1,9600,0.5,0.0244624446948174,0.0323187381385585,0.94
"587",193,1,9650,0.5,0.0217154135147912,0.0312621229737813,0.96
"588",194,1,9700,0.5,-0.0026783362373628,0.0263982943024675,0.96
"589",195,1,9750,0.5,0.0130954749639993,0.0269201219046391,0.96
"590",196,1,9800,0.5,0.022819917305959,0.0323430466403976,0.92
"591",197,1,9850,0.5,0.00880752047982358,0.024101288801801,0.98
"592",198,1,9900,0.5,0.0139164953349752,0.0298412545605759,0.95
"593",199,1,9950,0.5,-0.00941044841881655,0.0289955761465064,0.95
"594",200,1,10000,0.5,0.0299447825922811,0.0327229188156293,0.94
"595",3,329,9990,0.7,0.116189200557259,1.00941847734068,0.54
"596",4,246,10000,0.7,0.0576115335795934,0.7744191267411,0.6
"597",5,196,10000,0.7,-0.133006861293702,0.737063712629425,0.76
"598",6,162,9960,0.7,-0.0435432543367891,0.428767982755527,0.81
"599",7,138,9940,0.7,0.00285847806858097,0.435168949584476,0.81
"600",8,121,10000,0.7,-0.0463706921275327,0.432625999130461,0.84
"601",9,107,9990,0.7,0.128592693719348,0.277070923289127,0.89
"602",10,96,10000,0.7,-0.112365958064689,0.35838109975554,0.86
"603",11,86,9900,0.7,0.0137963214985385,0.26937395577989,0.9
"604",12,79,9960,0.7,-0.00348445347755161,0.287371595642123,0.86
"605",13,72,9880,0.7,0.0678862679075285,0.266365866989288,0.87
"606",14,67,9940,0.7,0.0273605986043555,0.218673683223807,0.88
"607",15,62,9900,0.7,0.00741861718831138,0.196660526543226,0.91
"608",16,58,9920,0.7,0.0229897033631983,0.177500869789882,0.92
"609",17,54,9860,0.7,0.0105234450424263,0.208756899770679,0.89
"610",18,51,9900,0.7,-0.0208566350487099,0.157729216300216,0.91
"611",19,48,9880,0.7,0.00577765226415972,0.171557317370633,0.94
"612",20,46,10000,0.7,0.00448575484045133,0.131444230768195,0.95
"613",21,43,9870,0.7,-0.0135454130808732,0.139878959187078,0.95
"614",22,41,9900,0.7,-0.010506744226169,0.136157548018911,0.94
"615",23,39,9890,0.7,-0.0412644593154496,0.144409928010713,0.89
"616",24,37,9840,0.7,-0.024412076756936,0.138835628536849,0.91
"617",25,36,10000,0.7,-0.0127984648864455,0.104562905137793,0.95
"618",26,34,9880,0.7,-0.0644434799821531,0.0875433284381772,0.94
"619",27,33,9990,0.7,-0.00852185455571292,0.102802024779959,0.93
"620",28,31,9800,0.7,-0.0389313236961416,0.0882534363127079,0.93
"621",29,30,9860,0.7,0.0147865389887298,0.0979617015992256,0.95
"622",30,29,9900,0.7,-0.0352992930824991,0.11835709317618,0.95
"623",31,28,9920,0.7,0.00656588105051525,0.0850037730266092,0.94
"624",32,27,9920,0.7,-0.0116990697424885,0.099803795647761,0.94
"625",33,26,9900,0.7,-0.00780154026601787,0.0894601254563703,0.93
"626",34,25,9860,0.7,-0.016894299417532,0.0941743711692908,0.93
"627",35,24,9800,0.7,-0.0338343559685067,0.116038421660897,0.87
"628",36,23,9720,0.7,-0.0145833107338967,0.0848877706690346,0.92
"629",37,23,9990,0.7,0.0136260345344529,0.0798983354825103,0.96
"630",38,22,9880,0.7,-0.0024774801158654,0.0804546463651015,0.9
"631",39,21,9750,0.7,-0.00870436679152875,0.0805804832475142,0.96
"632",40,21,10000,0.7,0.0214117334701224,0.0632329153553156,0.92
"633",41,20,9840,0.7,0.00855995512301144,0.066228623030011,0.95
"634",42,19,9660,0.7,0.0148074597761966,0.0852452034980326,0.89
"635",43,19,9890,0.7,0.00436139685795034,0.0845655874168638,0.91
"636",44,18,9680,0.7,0.0133240242207476,0.0598937953002553,0.95
"637",45,18,9900,0.7,0.0199218728116963,0.0617512312500152,0.96
"638",46,17,9660,0.7,-0.0125360439432254,0.0789173258340154,0.91
"639",47,17,9870,0.7,0.003748098148459,0.0712697803992593,0.92
"640",48,16,9600,0.7,0.0643009005538998,0.060848140675257,0.95
"641",49,16,9800,0.7,-0.0264959737918439,0.0625475132996644,0.95
"642",50,16,10000,0.7,0.00998475508214414,0.084952792062574,0.86
"643",51,15,9690,0.7,-0.00684215582127551,0.059597263058634,0.95
"644",52,15,9880,0.7,-0.0251463396621293,0.060162063096169,0.93
"645",53,14,9540,0.7,-0.0220910041437211,0.0672350004474875,0.92
"646",54,14,9720,0.7,-0.00371489124371538,0.0477945274830104,0.97
"647",55,14,9900,0.7,-0.0211131796606399,0.0529911894874628,0.95
"648",56,13,9520,0.7,0.031930787479071,0.064121135204406,0.91
"649",57,13,9690,0.7,-0.0035526553606916,0.0414773400279444,0.98
"650",58,13,9860,0.7,0.00740120295478541,0.0558975278694226,0.95
"651",59,12,9440,0.7,0.00304740111386625,0.063957814426202,0.91
"652",60,12,9600,0.7,0.00612759456612832,0.0574534890686914,0.93
"653",61,12,9760,0.7,-0.0271168225712596,0.0690295791217415,0.92
"654",62,12,9920,0.7,0.0241931421930957,0.0415436140868775,0.97
"655",63,11,9450,0.7,-0.0130050526665209,0.065461860285669,0.92
"656",64,11,9600,0.7,-0.0190061307183332,0.0514972349735579,0.95
"657",65,11,9750,0.7,0.000314643543724347,0.0458008166767323,0.97
"658",66,11,9900,0.7,0.00189665989997889,0.051629102155188,0.93
"659",67,10,9380,0.7,0.0025686977524797,0.0532095415270504,0.94
"660",68,10,9520,0.7,-0.0297434058778183,0.0503244944861287,0.94
"661",69,10,9660,0.7,0.00584753155216478,0.0488719125751687,0.94
"662",70,10,9800,0.7,-0.000101546094154747,0.0340091000333146,0.98
"663",71,10,9940,0.7,-0.0192400106939324,0.0403540134838634,0.97
"664",72,9,9360,0.7,-0.00594338755894125,0.0521142139338193,0.95
"665",73,9,9490,0.7,0.00439659223185873,0.0483329507284891,0.94
"666",74,9,9620,0.7,0.00617675529016637,0.0446140095199388,0.95
"667",75,9,9750,0.7,0.0120631375081298,0.0399931899590404,0.97
"668",76,9,9880,0.7,-0.0177287453209328,0.0448668167036641,0.95
"669",77,8,9240,0.7,0.017217570361082,0.046932814885727,0.95
"670",78,8,9360,0.7,0.0105647487020178,0.039156831038415,0.95
"671",79,8,9480,0.7,-0.0139062071603736,0.0394408757272523,0.97
"672",80,8,9600,0.7,-0.0452573028628094,0.0409493350650539,0.96
"673",81,8,9720,0.7,0.000202013823307645,0.0444406162550927,0.93
"674",82,8,9840,0.7,0.0272710166384815,0.0470243334236321,0.91
"675",83,8,9960,0.7,-0.00962797095197576,0.0344023885155322,0.95
"676",84,7,9240,0.7,0.0518179575411296,0.0399375683331362,0.94
"677",85,7,9350,0.7,-0.0274703079023386,0.0330442733352456,0.97
"678",86,7,9460,0.7,0.000970943313456707,0.041966681891081,0.96
"679",87,7,9570,0.7,0.01412914835535,0.0360326433005755,0.97
"680",88,7,9680,0.7,0.00880725624063161,0.0412842020134588,0.96
"681",89,7,9790,0.7,0.036682403034345,0.0400528452013213,0.95
"682",90,7,9900,0.7,-0.00170079263223971,0.0411423460963242,0.94
"683",91,6,9100,0.7,0.0179164279249093,0.0555088403160204,0.9
"684",92,6,9200,0.7,-0.039982804508829,0.0401735150354435,0.96
"685",93,6,9300,0.7,-0.00627622779975268,0.0336773879847827,0.97
"686",94,6,9400,0.7,-0.00412043102830029,0.0392765435645219,0.93
"687",95,6,9500,0.7,0.0243498524441507,0.0391471330568165,0.95
"688",96,6,9600,0.7,0.0132672281847238,0.0357419828766405,0.95
"689",97,6,9700,0.7,0.00240311125656423,0.0458820640241751,0.88
"690",98,6,9800,0.7,-0.0020966505082512,0.0396947111857721,0.95
"691",99,6,9900,0.7,-0.0422199316555296,0.0451416044743143,0.91
"692",100,6,10000,0.7,-0.0181644820098019,0.0402241223714491,0.92
"693",101,5,9090,0.7,-0.0298015711567154,0.0438583874903854,0.92
"694",102,5,9180,0.7,0.0180534376461086,0.0311410716901311,0.97
"695",103,5,9270,0.7,0.0229099121111558,0.0328909097323401,0.95
"696",104,5,9360,0.7,-0.00453674791582986,0.0374982912443351,0.94
"697",105,5,9450,0.7,-0.0130495926153036,0.0327639901438475,0.95
"698",106,5,9540,0.7,-0.00840521602484068,0.0306343518515728,0.95
"699",107,5,9630,0.7,-0.0124006133575829,0.0319291394076796,0.99
