"","G","R","total_cost","sigma2","bias","mse","coverage"
"1858",78,8,9360,1.9,-0.024021443662463,0.0382706101667487,0.94
"1859",79,8,9480,1.9,-0.0474218679427349,0.0331954973631589,0.97
"1860",80,8,9600,1.9,0.0387355386152727,0.0463332759790689,0.9
"1861",81,8,9720,1.9,0.00148345698244245,0.0337652779555554,0.95
"1862",82,8,9840,1.9,0.00396743262471411,0.0348815932396204,0.95
"1863",83,8,9960,1.9,0.0209011150110683,0.0347562594363422,0.96
"1864",84,7,9240,1.9,-0.0246642888719723,0.0421811323741057,0.91
"1865",85,7,9350,1.9,0.00261517194725347,0.0464654125414622,0.91
"1866",86,7,9460,1.9,-0.0104516400705885,0.0321888034685814,0.93
"1867",87,7,9570,1.9,0.0122996441908156,0.0331871593262681,0.93
"1868",88,7,9680,1.9,0.0014111694946497,0.0308222593498244,0.95
"1869",89,7,9790,1.9,-0.0170156772106701,0.0283541203302211,0.98
"1870",90,7,9900,1.9,0.00655207051870088,0.0422804963252847,0.93
"1871",91,6,9100,1.9,0.0265850596086666,0.0376306489788032,0.94
"1872",92,6,9200,1.9,-0.0138820572075359,0.0380456092770596,0.94
"1873",93,6,9300,1.9,0.0180791286212313,0.0362869667585794,0.95
"1874",94,6,9400,1.9,0.0195111542139459,0.0333537842858071,0.96
"1875",95,6,9500,1.9,0.00283281414281711,0.0272956012190502,0.97
"1876",96,6,9600,1.9,0.00672570420459906,0.0424339350933851,0.93
"1877",97,6,9700,1.9,0.0310234015999116,0.0339197550240994,0.93
"1878",98,6,9800,1.9,-0.0249248229600977,0.0324897319589011,0.94
"1879",99,6,9900,1.9,-0.022108647898024,0.0382066765153866,0.91
"1880",100,6,10000,1.9,0.0206934892119082,0.0379337045662305,0.95
"1881",101,5,9090,1.9,0.0135496133257251,0.0336229289768867,0.95
"1882",102,5,9180,1.9,-0.0235831766684195,0.0350663465494454,0.97
"1883",103,5,9270,1.9,-0.000509780366986734,0.0376690677379133,0.94
"1884",104,5,9360,1.9,-0.015559863538578,0.0312659284269679,0.99
"1885",105,5,9450,1.9,0.00627157031818804,0.0433294020352075,0.92
"1886",106,5,9540,1.9,0.00810363320961993,0.0283298614802427,0.96
"1887",107,5,9630,1.9,0.0180804091313758,0.0408089866224528,0.93
"1888",108,5,9720,1.9,-0.00139380611920076,0.0273670782606411,0.94
"1889",109,5,9810,1.9,0.0387217564196446,0.0358195790421406,0.94
"1890",110,5,9900,1.9,0.0185943080197877,0.0336272689961097,0.96
"1891",111,5,9990,1.9,-0.00369662762381351,0.0284382190996837,0.96
"1892",112,4,8960,1.9,0.0362502189349154,0.0352588701399677,0.96
"1893",113,4,9040,1.9,0.00385465684500708,0.0336232086178839,0.96
"1894",114,4,9120,1.9,0.0290252391455014,0.0463202030868534,0.89
"1895",115,4,9200,1.9,-0.0335696476708104,0.039458050354024,0.92
"1896",116,4,9280,1.9,-0.00412935839095585,0.0346914799551204,0.94
"1897",117,4,9360,1.9,0.0153898653720481,0.0350816181426055,0.93
"1898",118,4,9440,1.9,-0.00566960432546632,0.0399702695464908,0.92
"1899",119,4,9520,1.9,0.0266237065363883,0.047514370607091,0.92
"1900",120,4,9600,1.9,-0.0124332056054977,0.0375420918687605,0.91
"1901",121,4,9680,1.9,-0.018379699055982,0.0285755784665778,0.97
"1902",122,4,9760,1.9,-0.00572181531058857,0.0311899638818282,0.96
"1903",123,4,9840,1.9,-0.00877421242873966,0.0339842629199829,0.95
"1904",124,4,9920,1.9,0.0211095285911095,0.0314709974129426,0.97
"1905",125,4,10000,1.9,0.00750556367930988,0.0258622322997483,0.96
"1906",126,3,8820,1.9,0.0114635846747414,0.0261768353117757,0.98
"1907",127,3,8890,1.9,0.0116316037803648,0.0312527700420127,0.96
"1908",128,3,8960,1.9,0.00372403957088763,0.0359403636707943,0.95
"1909",129,3,9030,1.9,-0.027563337997241,0.04108449197306,0.94
"1910",130,3,9100,1.9,0.000614243136569104,0.0412611326284147,0.91
"1911",131,3,9170,1.9,-0.00330915942654142,0.0359192436534818,0.94
"1912",132,3,9240,1.9,0.00661916919716765,0.0332973714772308,0.95
"1913",133,3,9310,1.9,-0.00131715680943151,0.0410277916859704,0.91
"1914",134,3,9380,1.9,-0.0095710134362551,0.0255103653993932,0.99
"1915",135,3,9450,1.9,-0.0238859562808315,0.0367210364777088,0.93
"1916",136,3,9520,1.9,-0.000311196715147899,0.0324056462188331,0.95
"1917",137,3,9590,1.9,0.00216375135235836,0.0354865439269549,0.96
"1918",138,3,9660,1.9,0.00601440237497575,0.0329842025663813,0.93
"1919",139,3,9730,1.9,-0.0292286871365308,0.0327586533647527,0.96
"1920",140,3,9800,1.9,0.00773561984968796,0.0364967036867966,0.92
"1921",141,3,9870,1.9,0.0335268393573072,0.0367779955179038,0.92
"1922",142,3,9940,1.9,0.0114188540323961,0.0248437542812152,0.97
"1923",143,2,8580,1.9,0.0179863194052702,0.0333351278622403,0.96
"1924",144,2,8640,1.9,0.0150354413292172,0.0453730760242985,0.94
"1925",145,2,8700,1.9,-0.0015656802199786,0.0354000636377522,0.96
"1926",146,2,8760,1.9,-0.0080991121977203,0.0425489201267541,0.95
"1927",147,2,8820,1.9,0.0138032951943056,0.052873729614053,0.88
"1928",148,2,8880,1.9,0.0168096115220301,0.0424008415759073,0.94
"1929",149,2,8940,1.9,-0.0053053830186347,0.036125650392166,0.94
"1930",150,2,9000,1.9,0.0205828527818127,0.04036340231655,0.92
"1931",151,2,9060,1.9,-0.00720921034822841,0.0355269075500274,0.94
"1932",152,2,9120,1.9,0.0387269364720987,0.0421798985706236,0.92
"1933",153,2,9180,1.9,-0.0228049433240328,0.0445902123660376,0.89
"1934",154,2,9240,1.9,0.00779973422055213,0.0314680189708347,0.96
"1935",155,2,9300,1.9,0.0176487037210127,0.0363530048552389,0.94
"1936",156,2,9360,1.9,0.0100303561001487,0.0379554132228806,0.97
"1937",157,2,9420,1.9,0.0103263721884321,0.0418134235044367,0.93
"1938",158,2,9480,1.9,-0.0170880864786693,0.0374588543164431,0.94
"1939",159,2,9540,1.9,0.00596944781691311,0.0397165769146894,0.91
"1940",160,2,9600,1.9,-0.00985239300731899,0.036062787009137,0.97
"1941",161,2,9660,1.9,-0.00585640606574855,0.0317060124626797,0.97
"1942",162,2,9720,1.9,-0.012349827374223,0.034772223085145,0.94
"1943",163,2,9780,1.9,0.0141782364865554,0.0370035153142717,0.94
"1944",164,2,9840,1.9,-0.00231029923213699,0.0377092886989023,0.95
"1945",165,2,9900,1.9,0.00132803083223842,0.0323115239983605,0.96
"1946",166,2,9960,1.9,-0.0191107422638584,0.0390392938801828,0.94
"1947",167,1,8350,1.9,0.0229529362790124,0.0652680497355046,0.93
"1948",168,1,8400,1.9,0.014654125958029,0.0524067137420675,0.96
"1949",169,1,8450,1.9,-0.00683908650596998,0.0480257338181476,0.98
"1950",170,1,8500,1.9,-0.00929188746894521,0.0511642748043207,0.96
"1951",171,1,8550,1.9,0.0256183106267062,0.044970931597729,0.98
"1952",172,1,8600,1.9,-0.00298085150829869,0.0558501760863307,0.96
"1953",173,1,8650,1.9,0.00939490881227623,0.0495083326307727,0.96
"1954",174,1,8700,1.9,-0.00592526254054049,0.0815453369281107,0.89
"1955",175,1,8750,1.9,0.0541168261118491,0.0429363637363201,0.97
"1956",176,1,8800,1.9,-0.00344932679659021,0.0636588546674024,0.93
"1957",177,1,8850,1.9,-0.0181195287750945,0.056284042907479,0.95
"1958",178,1,8900,1.9,0.000619429056951226,0.0622777845506801,0.93
"1959",179,1,8950,1.9,0.0130624810284335,0.0537615396290224,0.94
"1960",180,1,9000,1.9,0.0287272784631942,0.0606205226643708,0.93
"1961",181,1,9050,1.9,0.0311340450400316,0.0579003032277052,0.94
"1962",182,1,9100,1.9,0.0143876060116442,0.045897038984808,0.96
"1963",183,1,9150,1.9,0.0421705627656429,0.0607969122334868,0.94
"1964",184,1,9200,1.9,-0.0147195293665185,0.0598861394307637,0.91
"1965",185,1,9250,1.9,-0.0404972286022987,0.0451168400601275,0.96
"1966",186,1,9300,1.9,0.00782309799352476,0.0424070484659044,0.97
"1967",187,1,9350,1.9,-0.00592811419756528,0.040613299322458,0.97
"1968",188,1,9400,1.9,0.0145837041506128,0.0519626858696881,0.93
"1969",189,1,9450,1.9,-0.0620947441756177,0.0521562829594788,0.95
"1970",190,1,9500,1.9,0.00290809570439898,0.0443231077083194,0.96
"1971",191,1,9550,1.9,-0.00400300284187777,0.059153635464662,0.9
"1972",192,1,9600,1.9,-0.018504269635414,0.0443831574582333,0.95
"1973",193,1,9650,1.9,0.00244702124610674,0.0507385962756154,0.96
"1974",194,1,9700,1.9,0.0227127532940534,0.0409860573073866,0.96
"1975",195,1,9750,1.9,0.00183677791182502,0.0378471520164626,0.97
"1976",196,1,9800,1.9,0.0108457480748527,0.0513957347244795,0.95
"1977",197,1,9850,1.9,-0.01720961296587,0.0503319155259193,0.9
"1978",198,1,9900,1.9,-0.00213660807007154,0.0507522516158431,0.96
"1979",199,1,9950,1.9,0.00767581760293834,0.0341906643004583,0.99
"1980",200,1,10000,1.9,-0.00477023031459051,0.0475201134317995,0.95
"1981",3,329,9990,2.1,-0.0329388924034631,0.729599514366806,0.55
"1982",4,246,10000,2.1,0.138193958547859,0.58402599905499,0.61
"1983",5,196,10000,2.1,0.085153361391333,0.564936793196572,0.7
"1984",6,162,9960,2.1,0.00728401766602726,0.484348537015748,0.74
"1985",7,138,9940,2.1,0.0561619810923745,0.358402659377315,0.8
"1986",8,121,10000,2.1,0.0233273438961443,0.301843020405673,0.84
"1987",9,107,9990,2.1,0.00190836093026647,0.248885145268174,0.91
"1988",10,96,10000,2.1,-0.0360154347912884,0.242954164247898,0.87
"1989",11,86,9900,2.1,-0.0679710877316994,0.197941964809018,0.9
"1990",12,79,9960,2.1,0.0341527602866298,0.204390232665554,0.87
"1991",13,72,9880,2.1,0.021593448179398,0.141929026669371,0.93
"1992",14,67,9940,2.1,0.00868176027209877,0.145941770688769,0.96
"1993",15,62,9900,2.1,-0.0305781300900798,0.131968226470947,0.93
"1994",16,58,9920,2.1,0.0679573136249357,0.128323853638367,0.91
"1995",17,54,9860,2.1,-0.00797564478683921,0.175738880930433,0.89
"1996",18,51,9900,2.1,0.0333238528261224,0.148891321408034,0.89
"1997",19,48,9880,2.1,0.0136533982133746,0.119839720845875,0.95
"1998",20,46,10000,2.1,-0.0539758475431665,0.0895059706554099,0.97
"1999",21,43,9870,2.1,-0.0143987367825793,0.102531232924545,0.91
"2000",22,41,9900,2.1,-0.047540761153034,0.08417615761376,0.97
"2001",23,39,9890,2.1,-0.0436401039848313,0.0787709079553025,0.97
"2002",24,37,9840,2.1,0.0303912969078143,0.0935441008916708,0.96
"2003",25,36,10000,2.1,0.0326473771398182,0.0702750844940703,0.97
"2004",26,34,9880,2.1,-0.0112788331359059,0.101887586598892,0.91
"2005",27,33,9990,2.1,0.0101709422538998,0.10288670925507,0.91
"2006",28,31,9800,2.1,-0.0125673469681234,0.0802036796910024,0.95
"2007",29,30,9860,2.1,-0.0315158714324667,0.0760615556313435,0.95
"2008",30,29,9900,2.1,-0.010201127461803,0.0836232774517863,0.92
"2009",31,28,9920,2.1,0.035100570050166,0.0910729255656848,0.9
"2010",32,27,9920,2.1,-0.0233186310671194,0.0865673088596179,0.9
"2011",33,26,9900,2.1,0.015731759650946,0.0784748560429815,0.94
"2012",34,25,9860,2.1,0.00597554868842376,0.0598738421911542,0.93
"2013",35,24,9800,2.1,-0.0340260692628893,0.0600127751276217,0.96
"2014",36,23,9720,2.1,0.0547312212883339,0.066159874651796,0.93
"2015",37,23,9990,2.1,-0.00404515261823907,0.0620895861663774,0.92
"2016",38,22,9880,2.1,0.0350381186159593,0.0570643051126859,0.94
"2017",39,21,9750,2.1,0.019894632686418,0.0625077023503147,0.91
"2018",40,21,10000,2.1,-0.00544433886309659,0.0622564716967492,0.95
"2019",41,20,9840,2.1,-0.00230701227065994,0.057243552440127,0.94
"2020",42,19,9660,2.1,-0.00833560631781621,0.0648566533570868,0.92
"2021",43,19,9890,2.1,-0.0217512662274461,0.0645514219587043,0.92
"2022",44,18,9680,2.1,-0.0246264649633732,0.0562194952189983,0.96
"2023",45,18,9900,2.1,0.0073446082292401,0.0545405446477257,0.98
"2024",46,17,9660,2.1,-0.0222112496443257,0.0398226992341728,0.97
"2025",47,17,9870,2.1,-0.0414437807171465,0.0535225618986567,0.95
"2026",48,16,9600,2.1,-0.0296066383929584,0.0514933100307818,0.96
"2027",49,16,9800,2.1,-0.0247530279332534,0.0633131698290956,0.9
"2028",50,16,10000,2.1,-0.0390125515594534,0.0479369885247815,0.95
"2029",51,15,9690,2.1,-0.0408361443233654,0.0662082169973134,0.91
"2030",52,15,9880,2.1,0.00258897444907358,0.0557535432444342,0.93
"2031",53,14,9540,2.1,0.0068074589516427,0.046050034297515,0.97
"2032",54,14,9720,2.1,0.0202376760149704,0.0501419715852525,0.91
"2033",55,14,9900,2.1,0.00957500035382952,0.0468229988985441,0.95
"2034",56,13,9520,2.1,0.0228164267830926,0.0363811126232869,0.99
"2035",57,13,9690,2.1,0.023777164348987,0.0570692022772284,0.95
"2036",58,13,9860,2.1,-0.00355889296655504,0.0566679002957655,0.93
"2037",59,12,9440,2.1,-0.0488687486674345,0.0431646126822192,0.97
"2038",60,12,9600,2.1,-0.0104141942467855,0.0433582206303567,0.93
"2039",61,12,9760,2.1,0.00689470424515048,0.0506358850275462,0.93
"2040",62,12,9920,2.1,-0.0364975781146329,0.0437643669791018,0.97
"2041",63,11,9450,2.1,-0.0105799983129962,0.0481017367657737,0.92
"2042",64,11,9600,2.1,-0.00116214476037402,0.0485836073453569,0.95
"2043",65,11,9750,2.1,-0.00491126127723163,0.0377521599782607,0.96
"2044",66,11,9900,2.1,-0.00667862017123594,0.0371695510046426,0.96
"2045",67,10,9380,2.1,-0.0130187567383896,0.0336532693384283,0.95
"2046",68,10,9520,2.1,-0.00617810290479309,0.0462028253916443,0.96
"2047",69,10,9660,2.1,0.0283966751157257,0.0330090317301454,0.97
"2048",70,10,9800,2.1,-0.00989502716250806,0.0354132886672433,0.97
"2049",71,10,9940,2.1,-0.00103952439828497,0.0516131388381787,0.89
"2050",72,9,9360,2.1,-0.0312920218116263,0.0454423667448779,0.92
"2051",73,9,9490,2.1,-0.0403428171273586,0.0572891810116176,0.89
"2052",74,9,9620,2.1,0.0114940181215396,0.040485761334928,0.94
"2053",75,9,9750,2.1,-0.0279277863907574,0.0444627079961255,0.89
"2054",76,9,9880,2.1,0.0236407816736126,0.049689956787944,0.89
"2055",77,8,9240,2.1,-0.0286571497383734,0.0402849853671416,0.95
"2056",78,8,9360,2.1,0.0200619444091612,0.0367268329664002,0.95
"2057",79,8,9480,2.1,-0.00396633866981283,0.0304049877441903,0.96
"2058",80,8,9600,2.1,-0.00924291943719063,0.0408626477621749,0.95
"2059",81,8,9720,2.1,-0.0272849084689499,0.0323941123315209,0.96
"2060",82,8,9840,2.1,0.00755014415006905,0.0408958093672335,0.93
"2061",83,8,9960,2.1,-0.0190372426402595,0.0304824701129276,0.96
"2062",84,7,9240,2.1,-0.00575472506111541,0.0416068149195984,0.91
"2063",85,7,9350,2.1,0.0275642675704968,0.0413100768103907,0.92
"2064",86,7,9460,2.1,0.00329506618292164,0.0373057875574722,0.92
"2065",87,7,9570,2.1,0.000547047904056353,0.0317705952881436,0.96
"2066",88,7,9680,2.1,-0.0237565820845861,0.0347896183042242,0.97
"2067",89,7,9790,2.1,0.0212548164959374,0.0332639993213354,0.95
"2068",90,7,9900,2.1,-0.0133505704828366,0.0393666321209485,0.94
"2069",91,6,9100,2.1,0.031125350983354,0.032608021935016,0.98
"2070",92,6,9200,2.1,0.0117492796707024,0.0438347743120729,0.91
"2071",93,6,9300,2.1,0.00528176104024991,0.0470204978057281,0.91
"2072",94,6,9400,2.1,-0.0387412530491706,0.0369726354109851,0.95
"2073",95,6,9500,2.1,0.0142765990825734,0.0351056021530655,0.93
"2074",96,6,9600,2.1,-0.00474118361032377,0.0315394586919787,0.93
"2075",97,6,9700,2.1,0.0123149345753389,0.0384318801626256,0.95
"2076",98,6,9800,2.1,-0.0249470932793386,0.0325815355787802,0.96
"2077",99,6,9900,2.1,-0.00960253919123577,0.0344133215229077,0.96
"2078",100,6,10000,2.1,-0.00218362430752417,0.036265186807531,0.94
"2079",101,5,9090,2.1,-0.04619819856797,0.0362501356749275,0.97
"2080",102,5,9180,2.1,0.0118154046656734,0.0324832351372779,0.95
"2081",103,5,9270,2.1,-0.000951483754652926,0.0312877068600207,0.98
"2082",104,5,9360,2.1,-0.0350250992728965,0.0392027324642686,0.94
"2083",105,5,9450,2.1,-0.014042374869989,0.0471222655598802,0.87
"2084",106,5,9540,2.1,-0.0141212392075667,0.0393846252653339,0.93
"2085",107,5,9630,2.1,0.00998492127275497,0.0298455565825462,0.95
"2086",108,5,9720,2.1,0.010149903263204,0.030499587239723,0.94
"2087",109,5,9810,2.1,-0.0116270851712433,0.0320233109981936,0.92
"2088",110,5,9900,2.1,0.0259661070608439,0.0307296219059537,0.95
"2089",111,5,9990,2.1,-0.00955894118983702,0.0387015779396017,0.92
"2090",112,4,8960,2.1,-0.0332542214480464,0.0335889608269585,0.97
"2091",113,4,9040,2.1,0.0197923122875078,0.0270519358347142,0.97
"2092",114,4,9120,2.1,-0.0200269238339826,0.0434020253389403,0.93
"2093",115,4,9200,2.1,0.0230033273921342,0.0339079657642529,0.94
"2094",116,4,9280,2.1,0.0027319396284694,0.0328331736105376,0.95
"2095",117,4,9360,2.1,0.00257355413211857,0.0364156441610246,0.94
"2096",118,4,9440,2.1,-0.0154314483502794,0.0303153314433119,0.94
"2097",119,4,9520,2.1,-0.0285988174989232,0.0334742393173769,0.95
"2098",120,4,9600,2.1,-0.00512398937443842,0.0316036474017469,0.94
"2099",121,4,9680,2.1,0.00166918652985393,0.0327868467787554,0.97
"2100",122,4,9760,2.1,0.0251749321621103,0.0346479525295689,0.93
"2101",123,4,9840,2.1,0.0213624838749388,0.0377536453581988,0.94
"2102",124,4,9920,2.1,0.0202530227427442,0.03596223575576,0.95
"2103",125,4,10000,2.1,-0.00622897199155042,0.0371681464776397,0.95
"2104",126,3,8820,2.1,0.024741783567047,0.0372013660849415,0.95
"2105",127,3,8890,2.1,-0.0184372075675478,0.0404519497233146,0.94
"2106",128,3,8960,2.1,0.0219952134252747,0.0417224157195146,0.94
"2107",129,3,9030,2.1,0.029301845640398,0.0391804832281298,0.93
"2108",130,3,9100,2.1,0.0372689802898775,0.0376526815838362,0.97
"2109",131,3,9170,2.1,0.00989813373636583,0.0366428113602304,0.96
"2110",132,3,9240,2.1,0.0022070416579284,0.0436702573796124,0.94
"2111",133,3,9310,2.1,-0.0288489503050199,0.0332348084552869,0.97
"2112",134,3,9380,2.1,0.037929001039713,0.033622129565311,0.94
"2113",135,3,9450,2.1,-0.00621945044989808,0.0297639057583938,0.97
"2114",136,3,9520,2.1,-0.00650448979411311,0.0330858851065549,0.98
"2115",137,3,9590,2.1,0.00889071268878383,0.0370403550084148,0.95
"2116",138,3,9660,2.1,-0.0125890719545674,0.0389535022998896,0.93
"2117",139,3,9730,2.1,0.0126669477894344,0.0225209165961859,0.97
"2118",140,3,9800,2.1,-0.0147288894340905,0.0324954088450873,0.95
"2119",141,3,9870,2.1,0.0120937815526213,0.0358402451925217,0.93
"2120",142,3,9940,2.1,-0.00470703184934129,0.0307790229158611,0.94
"2121",143,2,8580,2.1,-0.0157393132225166,0.0464063116754256,0.93
"2122",144,2,8640,2.1,0.0150922546090829,0.047512919591089,0.93
"2123",145,2,8700,2.1,-0.0339112541018841,0.0363024304000896,0.97
"2124",146,2,8760,2.1,0.00190628050307029,0.0372501533025533,0.96
"2125",147,2,8820,2.1,0.0207173205302761,0.0359538915938908,0.95
"2126",148,2,8880,2.1,0.00995705945961167,0.0565017084390787,0.92
"2127",149,2,8940,2.1,-0.0202538498226425,0.0416385007800014,0.91
"2128",150,2,9000,2.1,0.0196981703240959,0.0546980678725072,0.91
"2129",151,2,9060,2.1,0.00524348939486452,0.0430166067287051,0.95
"2130",152,2,9120,2.1,0.000552338739470026,0.0344200434311701,0.98
"2131",153,2,9180,2.1,-0.0304972934574492,0.0358078551347928,0.96
"2132",154,2,9240,2.1,0.0210524072992412,0.0390034666257456,0.93
"2133",155,2,9300,2.1,-0.0189079366149019,0.0353548261578499,0.93
"2134",156,2,9360,2.1,0.0209430849271709,0.0372869967159551,0.95
"2135",157,2,9420,2.1,0.0319000853758197,0.034950228234581,0.95
"2136",158,2,9480,2.1,0.0462935590340543,0.0508203176211654,0.92
"2137",159,2,9540,2.1,5.36337536399811e-05,0.0380013836705509,0.94
"2138",160,2,9600,2.1,0.0124288039108379,0.03367341012596,0.99
"2139",161,2,9660,2.1,-0.00721302494331977,0.0406770566711842,0.97
"2140",162,2,9720,2.1,-0.023830794401438,0.0356907165933796,0.95
"2141",163,2,9780,2.1,0.00741707330874208,0.0379446964123263,0.96
"2142",164,2,9840,2.1,0.00473470271374588,0.0307058235076261,1
"2143",165,2,9900,2.1,-0.0207524412224438,0.0415309228094925,0.93
"2144",166,2,9960,2.1,-0.036323307034231,0.0239566922344486,0.98
"2145",167,1,8350,2.1,-0.0287242015968272,0.0652825366176761,0.94
"2146",168,1,8400,2.1,0.00852175401801236,0.0738797838255651,0.94
"2147",169,1,8450,2.1,-0.0143974792324356,0.0845038150363373,0.88
"2148",170,1,8500,2.1,-0.000481668963136894,0.0617685541418967,0.97
"2149",171,1,8550,2.1,-0.0155590170717523,0.0647865163264643,0.96
"2150",172,1,8600,2.1,0.0533379821572687,0.0463738935360174,0.99
"2151",173,1,8650,2.1,0.011289218999733,0.057221234162871,0.98
"2152",174,1,8700,2.1,0.0110109826153809,0.0599783003615371,0.95
"2153",175,1,8750,2.1,-0.0259145687276853,0.058748902855037,0.96
"2154",176,1,8800,2.1,0.018804313792768,0.0392453947564191,0.98
"2155",177,1,8850,2.1,0.00755958405997126,0.0594149202500012,0.95
"2156",178,1,8900,2.1,0.0125613912009253,0.0551217785231997,0.97
"2157",179,1,8950,2.1,0.0428007394606502,0.0545537337697786,0.98
"2158",180,1,9000,2.1,0.0319784523701165,0.0575064686381926,0.95
"2159",181,1,9050,2.1,0.00601869559831003,0.0592211700775829,0.96
"2160",182,1,9100,2.1,0.0341411280736394,0.0795713913647214,0.92
"2161",183,1,9150,2.1,0.00854429135198809,0.0503692057824846,0.97
"2162",184,1,9200,2.1,-0.0158113540309173,0.0613106852124309,0.94
"2163",185,1,9250,2.1,-0.00938579325896494,0.0535466934048354,0.97
"2164",186,1,9300,2.1,-0.0049552065436867,0.0592964127324306,0.95
"2165",187,1,9350,2.1,0.0445624121205664,0.0546376787197003,0.95
"2166",188,1,9400,2.1,0.00563186429937346,0.0525995597412657,0.99
"2167",189,1,9450,2.1,-0.0245471033407232,0.0614294351593344,0.94
"2168",190,1,9500,2.1,-0.0289022200202141,0.0558720246639299,0.95
"2169",191,1,9550,2.1,0.0206859070499799,0.0522361132180093,0.94
"2170",192,1,9600,2.1,-0.0516687253325076,0.0727439866501128,0.9
